system:time_start,Sprawl_Zone_Core_mean,Sprawl_Zone_Core_std,Control_Zone_mean,Control_Zone_std
2019-09-20 10:52:42.005,25.896224040381792,0.2840851622020891,25.351773056908463,1.4161455227497008
2019-09-27 10:58:54.875,,,,
2019-09-28 10:37:41.636,,,,
2019-10-06 10:52:46.020,17.44894086067644,0.5179160178059964,16.616747109568124,0.47962572302502876
2019-10-22 10:52:47.557,16.488256447796626,0.24031480004388647,15.587993198395308,0.7093407586139125
2019-10-29 10:58:58.208,,,,
2019-10-30 10:36:20.624,,,,
2019-11-06 10:42:12.550,8.715070523245407,0.3576239260697403,6.986851733345531,0.6351360541495588
2019-11-07 10:52:46.283,11.122070226295897,0.3246579267775086,10.41360914292841,0.5371172093603538
2019-11-14 10:58:55.642,,,,
2019-11-22 10:41:27.917,,,,
2019-11-30 10:58:53.777,6.44979074806725,0.43519395199564026,5.224155391609604,0.45705178476697705
2019-12-09 10:52:42.339,8.445432094405158,0.2764941485715955,8.500155959555771,0.4957916750606625
2020-01-10 10:52:35.257,7.446999036172475,0.30360484486621764,7.319051349809627,0.5505205834851777
2020-01-17 10:58:44.512,,,,
2020-01-26 10:52:31.063,,,,
2020-02-02 10:58:39.213,,,,
2020-02-03 10:31:37.214,,,,
2020-02-10 10:37:26.549,7.3238347239604185,0.0,7.497328906763715,0.5612579741559857
2020-02-11 10:52:26.518,6.0861557163325095,0.28270065591491705,6.965339304397117,0.5561873399205116
2020-02-18 10:58:35.833,7.1212877821848855,0.353492255934312,,
2020-02-19 10:30:47.662,,,,
2020-02-26 10:36:36.256,,,,
2020-03-06 10:29:56.449,10.939298117176257,0.31113749242727207,9.573310900027357,1.461933318998656
2020-03-13 10:35:44.333,,,,
2020-03-21 10:58:22.856,,,,
2020-03-22 10:29:03.679,,,,
2020-03-29 10:34:50.879,,,,
2020-03-30 10:52:06.600,,,,
2020-04-06 10:58:13.979,18.850937822857166,0.9614817540562943,19.706996300760135,0.6282092901562126
2020-04-07 10:28:09.314,14.96580104572653,0.7243266693502534,16.520203377037056,0.302581339033323
2020-04-14 10:33:55.774,18.45649742742926,1.017229548555479,17.67401248059933,1.1547953979950745
2020-04-15 10:51:59.689,16.092726795586653,0.7042229480428263,15.420422417941998,0.820415468909423
2020-04-22 10:58:07.243,22.63605339613448,0.979233639198719,23.921321085993164,0.8491088308047189
2020-04-23 10:27:13.254,24.250367260990647,1.0914643677995362,24.460775950462406,1.209668315220578
2020-04-30 10:32:58.949,,,,
2020-05-01 10:51:51.509,,,,
2020-05-08 10:57:57.957,,,,
2020-05-09 10:26:15.430,26.512561609264456,0.8554474818812481,27.905006743119287,1.336769497814477
2020-05-16 10:32:00.373,,,,
2020-05-17 10:51:49.229,,,,
2020-05-24 10:58:01.425,28.192784097310955,0.7016291330509649,26.94175423157536,1.4337187799200424
2020-05-25 10:25:15.956,32.516200386590796,0.38650691989544894,31.571745554208444,2.3772613754086103
2020-06-01 10:31:02.427,32.07404859008406,1.2470496502617479,34.23377454416086,1.2007917154911658
2020-06-02 10:51:54.502,34.07449973990788,0.8429926691500349,34.23881288101542,1.8966603824819819
2020-06-09 10:58:09.876,,,,
2020-06-17 10:30:06.798,,,,
2020-06-25 10:58:18.702,37.5973143467227,1.0740553311639922,38.06700342448631,1.5780133336803444
2020-06-26 10:23:24.058,26.003922717833667,0.48194081999988525,,
2020-07-03 10:29:09.699,22.472803940000006,,,
2020-07-11 10:58:25.516,,,26.534012814315084,1.8687454088944726
2020-07-12 10:22:26.163,24.62746480304429,1.451986636947698,27.382614532830214,1.6777140991977593
2020-07-20 10:52:17.688,34.09559393475402,0.8143905485088831,,
2020-07-28 10:21:26.942,,,,
2020-08-04 10:27:11.433,15.33270729331127,0.0,,
2020-08-05 10:52:21.410,34.60348459657399,0.5471677786632231,36.12670735242977,1.7676921760920432
2020-08-12 10:58:33.497,40.43037928117649,0.6142514159265852,42.11197360527399,1.982809563703531
2020-08-13 10:20:26.370,34.4658824344973,0.4951051511582357,33.83715816266415,2.832279590220918
2020-08-21 10:52:27.807,,,,
2020-08-28 10:58:42.109,,,,
2020-09-05 10:25:07.751,,,,
2020-09-06 10:52:35.251,,,,
2020-09-13 10:58:48.625,29.809352679159677,0.45291801346796123,28.196380681404122,1.3509624145397103
2020-09-21 10:24:03.818,27.19991489932775,0.7372011296303571,21.70768594691782,1.0155182434252743
2020-09-22 10:52:40.563,,,27.599963721681615,1.1481729161645349
2020-09-29 10:58:52.988,,,,
2020-09-30 10:17:18.919,,,,
2020-10-07 10:23:03.042,16.959580673962293,0.01879911000066617,16.88674706903597,0.6219639761625156
2020-10-15 10:58:54.728,,,,
2020-10-16 10:16:17.466,,,12.749763549951258,0.8440964597732277
2020-11-01 10:15:13.935,,,,
2020-11-09 10:52:40.869,,,,
2020-11-16 10:58:52.078,,,,
2020-11-17 10:14:07.831,,,,
2021-01-12 10:52:35.637,,,,
2021-01-28 10:52:31.992,9.107062293754971,0.18457307999998598,,
2021-02-05 10:08:21.019,8.867430731508993,0.5441428410785231,9.128419505992765,0.8076765299278023
2021-02-12 10:14:00.513,-0.8478610473949406,0.45382124658960826,-2.2910118264970536,0.6636682394237274
2021-02-13 10:52:28.945,-3.203076264611658,0.21011279073590006,-3.7271250923828836,0.5416551615616868
